2.893280,2.551648,2.324107,2.198852,2.006540,1.637653,1.408699,1.002094,0.695948,0.433551,0.198645,0.069112
3.264605,3.025346,2.955361,2.764757,2.629072,2.151407,1.703945,1.323702,0.888731,0.493885,0.157572,0.088583
2.822770,2.378085,2.193817,2.025483,1.862161,1.550111,1.345068,1.036933,0.770925,0.521540,0.262331,0.073829
2.799141,2.366273,2.205286,2.016701,1.828214,1.590815,1.288085,1.028260,0.741327,0.522241,0.280544,0.073615
2.943083,2.690593,2.469463,2.319170,2.223112,1.893201,1.567925,1.343787,0.928687,0.578417,0.335694,0.103496
2.779861,2.387681,2.230487,2.147603,1.949200,1.698651,1.502406,1.202649,0.926084,0.666910,0.360861,0.092333
2.741979,2.293484,2.139661,1.908835,1.786656,1.556332,1.300632,1.070037,0.815306,0.575795,0.338755,0.075849
2.857203,2.463932,2.342163,2.184520,2.031494,1.726445,1.444239,1.271373,0.940668,0.660706,0.370436,0.098715
2.939855,2.603919,2.532169,2.233045,2.181119,1.934665,1.649134,1.267167,0.932171,0.597173,0.386198,0.107625
2.817414,2.216337,2.024985,2.126266,2.015101,1.694650,1.251267,1.046099,0.936758,0.701308,0.347778,0.081758
2.737357,2.029159,2.102695,2.295094,2.156278,1.380750,0.869446,1.185275,1.209520,0.542581,0.211522,0.074505
2.850146,0.741313,3.197245,4.700462,4.657025,2.672802,0.142633,0.294998,2.831206,0.676155,0.005885,0.066417
2.405044,0.977823,2.160342,2.685751,2.846056,1.576541,0.560008,0.179011,2.729670,0.687588,-0.107301,0.050967
1.666265,0.624286,1.289807,2.457964,4.070225,0.903741,0.542845,-0.044176,1.701659,0.615435,-0.066464,0.017328
0.619659,0.405866,2.222592,3.076641,4.280296,1.142169,-0.429079,-0.167813,2.025160,0.397059,0.054062,-0.043372
0.604432,-0.308687,1.573868,2.553743,5.009368,1.372388,-0.004625,-0.041524,2.191436,0.443524,0.103106,0.000693
-1.308170,-1.458571,1.852532,4.746256,5.311871,2.040490,0.255745,-0.271118,2.811870,0.853537,0.214653,0.011799
0.113493,-0.521215,1.405134,3.383067,4.529002,1.283495,0.771324,-0.106509,2.223475,0.434101,0.146564,0.006490
0.063559,-0.192590,1.419730,2.834499,4.846660,1.004371,0.795423,0.176251,2.120570,0.265351,0.076959,0.053248
-0.582079,-0.890360,0.898610,3.104362,5.799275,2.070174,1.240426,-0.067487,1.892258,0.334648,0.313819,0.151868
-0.798059,-1.210447,0.826566,3.441528,6.782613,1.636252,0.560450,-0.111766,2.080807,0.549789,0.515629,0.035083
0.478014,-0.455423,0.659696,2.620659,5.776596,1.112128,0.683527,0.061498,1.741253,0.177948,0.415861,0.032658
0.070365,-0.705245,0.512158,3.066311,6.568579,1.060582,0.954496,-0.011523,1.859247,0.442048,0.454362,0.038142
0.084370,-0.789649,0.639426,2.889195,6.919772,0.690323,0.947397,0.065922,1.874179,0.387580,0.474901,0.044303
0.718302,-0.594921,0.898152,2.449546,6.055306,0.637513,1.400780,0.007870,1.694035,0.237214,0.384767,0.093121
0.501831,-0.576119,1.033752,2.371080,6.380115,0.099896,1.554325,0.247007,1.549176,0.297494,0.359089,0.099661
0.593278,-0.448874,0.997606,2.268656,6.104189,0.245123,1.438964,0.200798,1.499249,0.131939,0.371995,0.112739
0.659805,-0.742594,1.284384,2.360711,6.076828,0.560582,1.729328,0.264328,1.552286,0.110879,0.385801,0.165036
0.961373,-0.525506,1.303718,2.023755,5.179041,0.471544,2.102194,0.214397,1.505929,0.066870,0.340859,0.129138
1.287388,-0.246498,0.978834,1.843644,5.394702,1.285016,1.369659,0.214143,1.570107,0.100290,0.463110,0.080765
1.814494,-0.191642,1.439707,1.110079,5.078345,1.302627,1.356328,0.262802,1.431052,0.347931,0.486665,0.076526
1.843059,-0.009620,0.724505,1.061085,4.792019,1.595635,1.818130,0.321728,1.244343,0.521512,0.459735,0.034568
2.064331,-0.443256,0.381148,1.017951,4.638547,1.897856,2.560375,0.327914,1.370535,0.351999,0.513605,0.055746
2.580808,0.139512,0.573880,1.243115,3.782068,1.628208,1.981452,0.010593,1.142543,0.487834,0.424533,0.065321
2.445072,-0.761822,0.403914,0.686972,3.798437,2.900171,2.957077,-0.129926,1.838659,0.348336,0.446814,0.060864
2.634818,0.083977,0.467126,0.450157,3.405201,2.865148,2.311866,-0.426942,1.938872,0.564787,0.361360,0.039063
2.618936,-0.351345,0.484779,0.149728,3.620655,3.617658,2.857322,-0.794353,2.004098,0.552880,0.250160,0.095987
2.924416,0.273963,0.717730,0.520830,3.162207,3.079007,1.637759,-0.712911,1.378727,0.591643,0.198069,0.067834
2.782116,-0.285516,0.025466,0.133511,3.569942,4.313182,2.591666,-0.778988,2.206229,0.249425,0.297496,0.095587
3.001872,0.339222,-0.148743,0.583043,3.215627,3.856754,2.018980,-0.578155,1.851331,0.347808,0.378582,0.048425
3.142692,0.295936,-0.464114,0.764880,3.179015,3.614352,2.356421,-0.441581,2.107839,0.417515,0.277031,-0.009899
3.520682,1.002203,-0.263062,0.542999,3.400169,2.575560,2.084929,-0.396005,1.452808,0.642035,0.259442,0.017541
3.007264,0.011677,-0.458540,0.772571,3.532576,3.361215,2.717603,-0.055190,1.882815,0.510714,0.334738,-0.000190
3.122348,0.624522,-0.223513,1.080860,3.106497,3.241195,1.893555,0.150592,1.526490,0.739892,0.274693,-0.006801
3.007590,0.154006,-0.374555,1.091864,3.307062,3.663545,2.281639,0.243356,1.433493,0.671024,0.332317,0.008080
3.627931,1.156861,-0.159230,0.431868,3.440809,3.321587,1.816163,-0.192671,1.654769,0.577098,0.340067,0.033132
2.642496,0.726357,-0.393505,0.886548,3.834430,3.354707,2.138481,0.296929,1.300271,0.726198,0.340651,0.017774
3.148493,0.963218,-0.092146,1.161339,2.989771,3.218067,1.850388,0.162236,1.250446,0.773663,0.295846,0.019386
3.034370,0.458831,-0.554226,1.109602,3.239229,3.994277,2.587821,-0.242240,1.646157,0.547973,0.292800,0.017328
3.381917,0.496799,-0.074319,0.681750,3.688175,3.335806,2.282538,-0.178346,1.731227,0.518243,0.244051,0.051272
2.750654,0.684806,0.305556,1.717125,2.949727,3.021877,1.365604,0.578554,1.005239,0.747285,0.201206,0.020285
3.377541,0.898875,-0.284277,1.218413,3.091099,3.322021,2.258443,0.088251,1.279383,0.710101,0.169743,0.008741
3.406068,0.866629,-0.409749,0.887404,3.553740,3.535119,2.280852,0.305564,1.280993,0.661564,0.168931,0.019687
3.473383,0.619855,0.006699,0.584809,4.023085,3.719433,2.593019,0.057775,1.439931,0.687812,0.000330,0.050269
2.708639,1.438551,0.952592,1.547528,2.477501,2.452022,1.639526,0.767801,0.870257,0.475194,0.048704,0.054543
3.482361,1.945269,0.590890,0.166142,3.466547,4.360468,2.438166,0.227458,1.284273,0.686329,-0.109937,0.098305
3.257570,1.926273,0.848763,0.457095,2.519707,3.155060,2.516385,1.047984,1.324342,0.383944,-0.010604,0.064309
3.666762,1.744594,0.631156,0.609871,2.756636,3.980177,2.946360,0.418227,2.039170,0.414718,-0.196447,0.043879
2.850068,2.023427,1.421100,1.074940,1.590353,2.355174,2.068085,1.719150,0.907911,0.153703,-0.022337,0.044681
3.779216,2.276482,0.933184,0.579749,2.305266,3.128897,2.740351,1.492191,1.641552,0.484724,-0.197251,0.005939
3.211317,2.050687,1.092049,0.904378,1.967605,2.384804,2.539347,1.706322,1.463607,0.504333,-0.124329,0.022943
3.562835,2.110140,0.745870,0.967573,2.168730,2.715742,2.819425,1.392803,1.474172,0.606454,-0.047863,0.029894
2.733124,1.908758,1.573695,1.915859,2.332669,2.031825,1.678166,0.876934,0.660607,0.406914,0.168027,0.071370
3.503773,2.067484,1.371608,1.112196,2.494127,2.216906,2.231267,0.700972,1.548219,0.585759,0.084693,0.063565
2.920141,1.897935,1.768496,1.393114,2.145739,2.376239,1.787923,1.011310,1.123683,0.524583,0.080316,0.067743
2.966841,2.024857,1.275537,1.158844,1.695023,2.224041,1.897110,1.116650,0.819220,0.520821,0.025340,0.035237
3.206286,1.913854,1.272784,1.067377,2.877113,2.693195,2.248345,0.965546,1.224529,0.437487,-0.133241,0.055713
2.979887,2.058692,1.619989,1.549610,2.328182,2.287373,1.798267,0.739982,1.015966,0.395876,0.161400,0.070100
2.976051,2.129908,1.652087,1.625012,2.730471,2.375663,1.824937,1.045261,0.994814,0.400719,0.128968,0.082616
3.202661,1.748400,1.235090,1.583564,3.650619,3.267922,2.359943,0.190083,1.633268,0.350437,0.149478,0.127021
2.886681,2.055917,1.741804,1.605443,2.282746,2.780499,1.973000,1.055647,1.110383,0.378452,0.298643,0.104672
2.930584,2.294540,1.903383,1.605573,1.984442,1.850173,1.689377,1.236558,0.925055,0.473498,0.190837,0.070058
2.756701,2.206789,1.859239,1.482255,1.883437,1.720232,1.658670,1.082129,0.778583,0.375467,0.189328,0.057007
3.005356,2.249772,1.799824,1.491157,2.555328,2.059994,2.007403,0.615643,0.840199,0.661570,0.154603,0.082013
2.714065,1.910039,1.732582,1.727567,2.077777,1.936900,1.469097,0.870582,0.843284,0.403517,0.199551,0.053180
3.023345,1.843166,1.810433,1.621901,2.885706,2.299947,1.536773,0.980620,0.966866,0.382374,0.147856,0.076440
2.734520,2.103574,1.836395,1.701469,1.977365,1.719459,1.530428,1.117334,0.880511,0.557347,0.271701,0.066520
3.022423,2.489129,2.108935,1.675443,1.939810,1.654074,1.950537,1.483179,0.683832,0.665983,0.310020,0.087795
2.732300,2.225376,2.131698,1.962433,1.901749,1.711522,1.305998,1.032324,0.739979,0.633513,0.329474,0.071838
3.333879,2.440286,2.099731,2.203990,2.725380,1.971520,1.986007,1.596002,0.713820,0.556494,0.326009,0.115795
