1.539719,0.716970,2.074220,0.385405,1.718711,-0.018362,1.003103,0.332347,0.416311,0.067725,0.057209,0.041234
1.583036,0.708587,1.787398,0.129423,1.681191,0.047384,0.490894,0.433255,0.338620,-0.244980,-0.040409,0.071172
1.563911,0.806667,1.793917,0.037223,1.378522,-0.362572,0.375320,0.240562,0.124836,-0.255039,0.021136,0.017654
1.882412,0.805097,1.851803,-0.394262,1.035332,-0.597910,0.594872,0.257579,0.430418,-0.321086,0.077450,0.031115
1.869599,0.778564,1.685636,-0.219264,1.207258,-0.395139,0.612314,0.059304,0.605815,-0.267133,0.042937,0.041210
1.886369,0.419961,1.782051,0.419309,0.837698,-0.391304,0.750165,0.193225,0.284480,0.053696,0.159199,0.005542
1.912367,0.427757,2.016406,0.300204,0.611388,-0.419563,0.955188,0.152200,0.286862,0.135887,0.088076,0.020072
1.677976,0.261185,1.997570,0.592755,1.184757,-0.164437,0.364684,0.146870,0.448067,0.089922,0.187520,0.001094
1.597440,0.179300,2.200667,0.707625,1.295970,-0.044322,0.036805,-0.275686,0.337325,0.135810,0.094252,-0.021922
1.529556,0.274042,1.762942,0.096437,1.561624,-0.063589,-0.071237,0.251406,0.607335,0.154421,0.013521,-0.077235
1.493589,0.350329,1.747617,-0.118865,1.954587,-0.069485,-0.201018,0.408021,0.477009,0.057085,-0.090064,-0.059879
1.609140,0.335499,1.772559,-0.189479,1.560632,-0.119618,-0.014633,0.166811,0.283345,0.011919,-0.186445,-0.023530
1.611992,0.339637,1.771648,-0.186711,1.436057,-0.016493,0.659179,0.496826,0.219231,0.029443,-0.209405,-0.034104
1.518536,0.436705,1.848824,0.055897,0.993853,0.333033,1.145205,-0.172814,0.491986,-0.079557,-0.060261,-0.007375
1.485576,0.403762,1.468181,0.563566,0.532237,0.666401,1.597660,-0.709987,0.703997,0.084087,0.089449,-0.056868
1.461997,0.323633,1.503590,0.561637,0.842244,1.002327,1.822191,-0.599429,0.765080,-0.043888,0.140039,-0.088141
1.618823,0.318794,1.088302,-0.077335,0.745721,0.784905,1.661785,-0.244991,0.810362,-0.144546,0.068624,-0.084188
2.270191,0.283258,0.951248,-1.062155,-0.382102,0.801160,1.593461,-1.509851,0.271776,0.230634,-0.063013,-0.054679
2.918763,0.041160,-1.752206,-3.096134,-2.345925,0.868719,1.841026,0.507582,0.819770,0.379582,-0.204292,-0.066966
4.250405,0.904372,-0.901018,-3.477117,-2.796731,0.815720,3.488373,-0.671141,1.034898,0.636717,-0.370315,-0.061365
3.305230,0.403463,-1.668404,-2.713206,-1.060001,0.169036,3.156429,-1.523448,1.440603,0.977919,-0.297791,-0.029182
3.508291,0.769978,-0.610987,-1.454946,0.379836,0.341639,3.273342,-1.463940,1.316119,0.759132,-0.334567,-0.071329
3.316476,0.900743,-0.298414,-0.750635,1.192547,0.367119,3.207239,-1.109081,1.001972,0.596032,-0.315757,-0.096022
3.932394,0.959221,-0.097571,0.097605,2.612247,0.493727,2.822763,-0.753378,1.602983,0.757851,-0.244870,-0.062224
3.483764,1.922709,0.709681,0.516298,2.135161,0.724256,1.566179,0.398329,1.373820,0.800453,-0.015522,-0.027733
4.459454,2.693795,0.542222,0.165025,2.925555,0.092124,1.141948,-0.294114,1.429339,0.678731,0.119466,-0.004848
3.552212,2.538674,1.059171,0.871352,1.566767,0.654075,1.006819,0.302206,1.077820,0.522146,0.053461,-0.027291
